'sample interval','BP'
23369,118.568
23370,117.401
23371,116.494
23372,115.846
23373,115.069
23374,114.680
23375,114.162
23376,113.903
23377,113.514
23378,113.514
23379,113.255
23380,113.384
23381,113.384
23382,113.514
23383,113.644
23384,113.903
23385,114.162
23386,114.421
23387,114.421
23388,114.810
23389,114.810
23390,114.680
23391,114.421
23392,114.421
23393,114.032
23394,113.255
23395,112.866
23396,111.829
23397,110.793
23398,109.886
23399,108.849
23400,107.683
23401,106.257
23402,104.702
23403,103.407
23404,102.111
23405,101.074
23406,100.037
23407,99.130
23408,97.964
23409,97.446
23410,96.798
23411,96.539
23412,95.761
23413,95.761
23414,95.372
23415,95.243
23416,95.243
23417,95.243
23418,95.502
23419,95.891
23420,95.761
23421,96.539
23422,96.798
23423,96.927
23424,97.446
23425,97.446
23426,97.964
23427,98.094
23428,98.353
23429,98.353
23430,98.482
23431,98.742
23432,98.612
23433,98.482
23434,98.353
23435,98.353
23436,98.353
23437,97.446
23438,97.835
23439,97.316
23440,96.927
23441,96.280
23442,96.280
23443,95.761
23444,95.372
23445,94.725
23446,94.206
23447,93.947
23448,93.299
23449,92.910
23450,92.522
23451,92.133
23452,91.485
23453,91.096
23454,90.708
23455,90.060
23456,89.800
23457,89.412
23458,89.023
23459,88.505
23460,88.764
23461,87.986
23462,87.857
23463,87.468
23464,87.079
23465,86.950
23466,86.431
23467,86.043
23468,86.172
23469,85.783
23470,85.395
23471,85.654
23472,85.006
23473,84.617
23474,84.488
23475,84.358
23476,84.358
23477,84.099
23478,84.099
23479,83.840
23480,83.451
23481,83.321
23482,83.192
23483,82.933
23484,82.933
23485,82.673
23486,82.414
23487,82.285
23488,82.155
23489,82.155
23490,81.896
23491,81.766
23492,81.507
23493,81.248
23494,81.248
23495,80.859
23496,80.600
23497,80.471
23498,80.211
23499,80.341
23500,79.823
23501,79.693
23502,79.563
23503,79.434
23504,79.045
23505,78.786
23506,78.656
23507,78.656
23508,78.656
23509,78.138
23510,78.138
23511,78.138
23512,77.620
23513,77.620
23514,77.361
23515,77.361
23516,76.842
23517,76.842
23518,76.713
23519,76.453
23520,76.065
23521,75.935
23522,76.065
23523,75.676
23524,75.546
23525,75.287
23526,75.417
23527,75.287
23528,74.899
23529,75.028
23530,75.158
23531,75.546
23532,76.065
23533,76.713
23534,78.138
23535,79.823
23536,81.766
23537,84.358
23538,86.950
23539,90.060
23540,93.170
23541,96.409
23542,99.778
23543,102.888
23544,106.387
23545,109.886
23546,113.384
23547,116.754
23548,119.993
23549,122.714
23550,125.047
23551,127.379
23552,128.934
23553,130.748
23554,131.785
23555,132.822
23556,133.470
23557,133.599
23558,133.210
23559,133.081
23560,132.174
23561,131.526
23562,130.748
23563,129.323
23564,127.898
23565,126.861
23566,125.306
23567,124.269
23568,122.714
23569,121.678
23570,120.641
23571,119.604
23572,118.568
23573,117.790
23574,117.142
23575,116.365
23576,115.976
23577,115.199
23578,115.458
23579,114.680
23580,115.069
23581,114.939
23582,115.069
23583,114.939
23584,114.939
23585,115.199
23586,115.328
23587,115.328
23588,115.458
23589,115.717
23590,115.587
23591,115.846
23592,115.458
23593,115.458
23594,114.939
23595,114.939
23596,114.162
23597,113.255
23598,112.348
23599,111.441
23600,110.274
23601,109.108
23602,107.683
23603,106.387
23604,104.832
23605,103.407
23606,102.500
23607,101.463
23608,100.297
23609,98.871
23610,98.482
23611,97.964
23612,96.927
23613,96.539
23614,95.891
23615,95.761
23616,95.243
23617,95.243
23618,95.243
23619,95.243
23620,95.372
23621,95.632
23622,95.761
23623,96.020
23624,96.280
23625,96.409
23626,96.409
23627,96.798
23628,97.316
23629,97.187
23630,97.575
23631,97.835
23632,97.964
23633,97.835
23634,97.835
23635,97.835
23636,97.705
23637,97.575
23638,97.316
23639,97.316
23640,96.927
23641,96.668
23642,96.539
23643,95.761
23644,95.243
23645,95.113
23646,94.725
23647,94.206
23648,93.688
23649,93.299
23650,92.651
23651,92.522
23652,92.003
23653,91.355
23654,90.837
23655,90.578
23656,90.060
23657,89.930
23658,89.153
23659,88.764
23660,88.505
23661,88.116
23662,87.598
23663,87.209
23664,86.950
23665,86.690
23666,86.172
23667,85.913
23668,85.913
23669,85.395
23670,85.395
23671,84.876
23672,84.876
23673,84.358
23674,84.358
23675,84.228
23676,84.099
23677,83.581
23678,83.581
23679,83.062
23680,83.192
23681,82.803
23682,82.803
23683,82.414
23684,82.285
23685,82.285
23686,82.026
23687,81.766
23688,81.378
23689,81.118
23690,81.248
23691,81.118
23692,80.989
23693,80.730
23694,80.471
23695,80.471
23696,80.211
23697,80.211
23698,80.082
23699,79.823
23700,79.693
23701,79.175
23702,79.175
23703,78.916
23704,78.656
23705,78.656
23706,78.138
23707,78.397
23708,77.879
23709,78.008
23710,77.620
23711,77.361
23712,76.972
23713,76.972
23714,76.583
23715,76.453
23716,76.324
23717,75.676
23718,75.806
23719,75.806
23720,75.676
23721,75.158
23722,75.028
23723,75.028
23724,75.028
23725,74.510
23726,74.380
23727,74.380
23728,74.510
23729,73.991
23730,73.991
23731,73.862
23732,73.473
23733,73.473
23734,73.473
23735,73.603
23736,73.473
23737,73.603
23738,73.473
23739,74.251
23740,74.510
23741,75.546
23742,76.842
23743,78.268
23744,80.211
23745,82.933
23746,85.395
23747,87.986
23748,90.967
23749,94.206
23750,97.316
23751,100.426
23752,104.054
23753,106.776
23754,110.274
23755,113.255
23756,116.106
23757,118.568
23758,121.159
23759,123.233
23760,124.788
23761,126.343
23762,127.120
23763,128.027
23764,128.546
23765,128.416
23766,128.286
23767,127.898
23768,127.250
23769,126.213
23770,125.306
23771,124.010
23772,122.844
23773,121.419
23774,120.123
23775,118.438
23776,117.401
23777,115.976
23778,114.939
23779,113.644
23780,112.866
23781,111.829
23782,111.311
23783,110.274
23784,109.886
23785,109.238
23786,109.238
23787,108.719
23788,108.719
23789,108.590
23790,108.201
23791,108.460
23792,108.460
23793,108.460
23794,108.719
23795,108.979
23796,108.979
23797,108.460
23798,108.719
23799,108.201
23800,108.072
23801,107.683
23802,107.164
23803,106.128
23804,105.350
23805,104.443
23806,103.277
23807,102.370
23808,101.074
23809,99.908
23810,98.742
23811,97.835
23812,96.668
23813,95.891
23814,94.725
23815,94.206
23816,93.429
23817,93.170
23818,92.781
23819,92.263
23820,92.133
23821,92.133
23822,92.133
23823,92.263
23824,92.522
23825,92.522
23826,92.910
23827,93.299
23828,93.429
23829,93.947
23830,94.206
23831,94.465
23832,94.984
23833,95.243
23834,95.632
23835,95.761
23836,96.020
23837,95.891
23838,95.891
23839,95.891
23840,95.891
23841,95.632
23842,95.372
23843,95.372
23844,94.854
23845,94.725
23846,94.206
23847,93.818
23848,93.170
23849,93.170
23850,92.522
23851,92.263
23852,91.615
23853,91.485
23854,91.096
23855,90.448
23856,90.060
23857,89.541
23858,89.023
23859,88.634
23860,88.375
23861,88.116
23862,87.468
23863,87.468
23864,86.950
23865,86.561
23866,86.302
23867,86.172
23868,85.783
23869,85.395
23870,85.395
23871,84.876
23872,84.876
23873,84.488
23874,84.358
23875,84.099
23876,83.840
23877,83.710
23878,83.710
23879,83.321
23880,83.192
23881,82.933
23882,82.933
23883,82.544
23884,82.414
23885,82.285
23886,82.026
23887,81.896
23888,81.766
23889,81.378
23890,81.378
23891,81.378
23892,80.859
23893,80.859
23894,80.730
23895,80.471
23896,80.211
23897,80.082
23898,80.082
23899,79.952
23900,79.304
23901,79.175
23902,78.916
23903,78.786
23904,78.527
23905,78.138
23906,78.138
23907,77.879
23908,77.620
23909,77.490
23910,77.361
23911,77.101
23912,76.842
23913,76.583
23914,76.194
23915,76.065
23916,76.065
23917,75.806
23918,75.546
23919,75.546
23920,75.417
23921,75.028
23922,75.028
23923,74.899
23924,74.769
23925,74.510
23926,74.510
23927,74.380
23928,74.251
23929,74.121
23930,74.121
23931,73.991
23932,73.991
23933,73.732
23934,73.732
23935,73.473
23936,73.603
23937,73.473
23938,73.603
23939,73.473
23940,73.473
23941,73.732
23942,73.991
23943,75.028
23944,75.806
23945,77.101
23946,78.916
23947,81.118
23948,83.710
23949,86.172
23950,88.764
23951,92.003
23952,95.243
23953,98.223
23954,101.333
23955,104.573
23956,107.683
23957,110.663
23958,113.384
23959,116.235
23960,118.568
23961,120.511
23962,122.326
23963,124.269
23964,125.176
23965,125.824
23966,126.472
23967,126.861
23968,126.731
23969,126.343
23970,125.695
23971,124.788
23972,123.751
23973,122.714
23974,121.419
23975,119.734
23976,118.568
23977,116.883
23978,115.587
23979,113.903
23980,112.866
23981,111.570
23982,110.534
23983,109.627
23984,108.719
23985,107.812
23986,107.164
23987,106.646
23988,106.128
23989,105.869
23990,105.350
23991,105.221
23992,104.962
23993,105.091
23994,105.091
23995,105.091
23996,105.091
23997,105.091
23998,105.091
23999,104.702
24000,104.573
24001,104.573
24002,104.054
24003,103.925
24004,102.888
24005,101.981
24006,101.204
24007,99.908
24008,99.390
24009,98.094
24010,97.446
24011,96.409
24012,95.502
24013,94.595
24014,93.688
24015,93.429
24016,92.910
24017,92.263
24018,92.133
24019,92.133
24020,91.615
24021,91.744
24022,91.744
24023,92.392
24024,92.133
24025,92.651
24026,92.651
24027,93.429
24028,93.947
24029,94.077
24030,94.595
24031,94.854
24032,95.243
24033,95.243
24034,95.761
24035,95.632
24036,96.020
24037,96.020
24038,95.891
24039,95.891
24040,95.761
24041,95.761
24042,95.243
24043,94.984
24044,94.725
24045,94.336
24046,93.947
24047,93.429
24048,93.040
24049,92.651
24050,92.003
24051,91.615
24052,91.096
24053,90.837
24054,90.319
24055,90.060
24056,89.412
24057,89.023
24058,88.764
24059,88.375
24060,87.727
24061,87.598
24062,86.950
24063,86.820
24064,86.302
24065,86.172
24066,85.913
24067,85.654
24068,85.135
24069,84.876
24070,85.006
24071,84.358
24072,84.488
24073,84.228
24074,83.969
24075,83.840
24076,83.581
24077,83.321
24078,83.321
24079,83.062
24080,83.321
24081,82.803
24082,82.673
24083,82.544
24084,82.414
24085,82.026
24086,81.896
24087,81.766
24088,81.637
24089,81.248
24090,81.637
24091,81.248
24092,80.859
24093,80.730
24094,80.730
24095,80.600
24096,80.471
24097,80.211
24098,79.952
24099,79.952
24100,79.563
24101,79.693
24102,79.175
24103,79.045
24104,79.175
24105,78.916
24106,78.527
24107,78.138
24108,78.268
24109,78.008
24110,77.879
24111,77.620
24112,77.620
24113,77.231
24114,77.361
24115,76.713
24116,76.583
24117,76.065
24118,76.324
24119,76.194
24120,76.065
24121,75.546
24122,75.806
24123,75.676
24124,75.417
24125,75.287
24126,74.899
24127,75.028
24128,74.380
24129,74.510
24130,73.991
24131,74.121
24132,73.991
24133,73.862
24134,73.732
24135,73.991
24136,73.732
24137,73.603
24138,73.862
24139,74.251
24140,74.510
24141,75.417
24142,76.194
24143,78.138
24144,80.082
24145,82.673
24146,84.876
24147,87.727
24148,90.967
24149,94.206
24150,97.316
24151,101.074
24152,104.184
24153,107.812
24154,111.052
24155,114.032
24156,117.013
24157,120.123
24158,122.714
24159,124.788
24160,126.861
24161,128.027
24162,129.453
24163,130.360
24164,130.748
24165,131.008
24166,130.878
24167,130.489
24168,130.101
24169,129.064
24170,128.416
24171,126.731
24172,125.824
24173,124.788
24174,123.233
24175,122.196
24176,120.900
24177,119.475
24178,118.568
24179,117.531
24180,116.624
24181,115.587
24182,114.939
24183,114.680
24184,113.903
24185,113.773
24186,113.384
24187,113.125
24188,112.996
24189,113.125
24190,112.996
24191,113.384
24192,113.384
24193,113.644
24194,113.773
24195,113.903
24196,114.032
24197,114.032
24198,114.421
24199,114.162
24200,114.162
24201,113.903
24202,113.773
24203,113.384
24204,112.348
24205,111.829
24206,110.922
24207,109.886
24208,108.590
24209,107.424
24210,106.128
24211,104.702
24212,103.536
24213,102.240
24214,100.945
24215,100.167
24216,99.001
24217,98.094
24218,97.316
24219,96.798
24220,96.280
24221,95.761
24222,95.502
24223,95.243
24224,94.984
24225,95.243
24226,95.372
24227,95.113
24228,95.243
24229,95.761
24230,95.761
24231,96.280
24232,96.539
24233,96.927
24234,97.187
24235,97.835
24236,97.705
24237,98.353
24238,98.353
24239,98.353
24240,98.612
24241,98.482
24242,98.353
24243,98.223
24244,98.353
24245,98.353
24246,97.835
24247,97.446
24248,97.316
24249,96.798
24250,96.280
24251,96.280
24252,95.632
24253,95.243
24254,94.854
24255,94.206
24256,93.688
24257,93.170
24258,92.910
24259,92.392
24260,92.133
24261,91.485
24262,91.355
24263,90.837
24264,90.189
24265,90.189
24266,89.541
24267,89.023
24268,89.023
24269,88.634
24270,88.375
24271,87.986
24272,87.468
24273,87.468
24274,86.950
24275,86.820
24276,85.913
24277,86.302
24278,85.913
24279,85.783
24280,85.524
24281,85.265
24282,85.006
24283,85.006
24284,84.488
24285,84.747
24286,84.228
24287,84.228
24288,83.840
24289,83.840
24290,83.840
24291,83.710
24292,83.321
24293,83.321
24294,82.933
24295,82.803
24296,82.544
24297,82.414
24298,82.544
24299,82.285
24300,81.766
24301,81.637
24302,81.507
24303,81.378
24304,81.118
24305,81.118
24306,80.730
24307,80.859
24308,80.341
24309,80.211
24310,80.211
24311,79.823
24312,79.563
24313,79.434
24314,79.434
24315,79.175
24316,79.175
24317,78.527
24318,78.527
24319,78.397
24320,78.138
24321,77.749
24322,77.749
24323,77.490
24324,77.620
24325,77.361
24326,76.842
24327,76.713
24328,76.065
24329,76.194
24330,76.194
24331,75.676
24332,75.935
24333,75.546
24334,75.287
24335,75.287
24336,75.287
24337,75.287
24338,75.417
24339,75.287
24340,75.546
24341,76.065
24342,76.324
24343,77.231
24344,78.656
24345,80.341
24346,82.285
24347,84.617
24348,87.468
24349,90.448
24350,93.299
24351,96.668
24352,99.649
24353,103.018
24354,106.387
24355,109.756
24356,113.125
24357,115.976
24358,119.086
24359,121.678
24360,124.140
24361,126.083
24362,128.027
24363,129.323
24364,130.489
24365,131.396
24366,132.044
24367,131.915
24368,132.044
24369,131.526
24370,131.008
24371,130.101
24372,129.323
24373,128.157
24374,126.861
24375,125.954
24376,124.788
24377,123.751
24378,122.455
24379,121.548
24380,120.252
24381,119.475
24382,118.568
24383,118.179
24384,117.531
24385,116.883
24386,115.976
24387,116.365
24388,115.976
24389,115.976
24390,116.106
24391,115.846
24392,115.976
24393,115.976
24394,115.976
24395,116.365
24396,116.494
24397,116.624
24398,116.624
24399,116.754
24400,116.883
24401,116.624
24402,116.494
24403,115.976
24404,115.976
24405,115.458
24406,114.421
24407,113.644
24408,112.866
24409,111.311
24410,110.534
24411,108.849
24412,107.812
24413,106.257
24414,105.091
24415,104.054
24416,102.500
24417,101.463
24418,100.426
24419,99.649
24420,98.742
24421,98.094
24422,97.835
24423,97.057
24424,96.539
24425,95.891
24426,96.150
24427,96.020
24428,95.761
24429,96.150
24430,96.150
24431,96.280
24432,96.668
24433,96.668
24434,96.409
24435,96.798
24436,97.316
24437,97.575
24438,97.835
24439,97.835
24440,98.353
24441,98.353
24442,98.094
24443,98.353
24444,98.223
24445,97.964
24446,98.223
24447,97.835
24448,97.835
24449,97.446
24450,97.316
24451,97.057
24452,96.798
24453,96.150
24454,95.761
24455,95.243
24456,94.725
24457,94.336
24458,93.947
24459,93.429
24460,92.910
24461,92.781
24462,92.263
24463,91.615
24464,91.096
24465,90.708
24466,90.448
24467,89.930
24468,89.541
24469,89.153
24470,88.764
24471,88.505
24472,88.116
24473,87.727
24474,87.338
24475,87.209
24476,86.950
24477,86.561
24478,86.172
24479,86.302
24480,85.783
24481,85.913
24482,85.395
24483,85.395
24484,84.747
24485,84.617
24486,84.876
24487,84.358
24488,84.228
24489,84.099
24490,83.840
24491,83.710
24492,83.321
24493,83.451
24494,83.062
24495,83.062
24496,82.544
24497,82.673
24498,82.285
24499,82.285
24500,82.285
24501,81.896
24502,81.637
24503,81.507
24504,81.507
24505,81.118
24506,80.730
24507,80.600
24508,80.341
24509,80.211
24510,79.823
24511,79.693
24512,79.693
24513,79.175
24514,79.045
24515,78.786
24516,78.656
24517,78.268
24518,78.268
24519,78.008
24520,78.008
24521,77.749
24522,77.620
24523,77.231
24524,77.101
24525,77.101
24526,76.842
24527,76.453
24528,76.453
24529,76.065
24530,76.065
24531,75.676
24532,75.676
24533,75.546
24534,75.287
24535,75.028
24536,75.158
24537,74.899
24538,74.510
24539,74.769
24540,74.639
24541,74.769
24542,74.510
24543,74.510
24544,74.639
24545,74.769
24546,75.028
24547,75.546
24548,77.101
24549,78.268
24550,79.952
24551,81.896
24552,84.358
24553,86.950
24554,89.800
24555,92.392
24556,95.632
24557,98.871
24558,101.981
24559,105.091
24560,108.072
24561,111.311
24562,114.032
24563,116.883
24564,119.345
24565,121.548
24566,123.233
24567,124.917
24568,125.954
24569,127.250
24570,127.898
24571,128.027
24572,128.027
24573,127.898
24574,127.379
24575,126.731
24576,125.695
24577,124.788
24578,123.751
24579,122.326
24580,121.159
24581,119.734
24582,118.568
24583,117.790
24584,116.106
24585,115.199
24586,114.032
24587,113.125
24588,112.218
24589,111.829
24590,111.311
24591,110.663
24592,110.274
24593,110.015
24594,109.367
24595,109.756
24596,109.627
24597,109.627
24598,109.756
24599,109.756
24600,109.886
24601,109.756
24602,109.756
24603,109.886
24604,109.756
24605,109.367
24606,109.238
24607,108.849
24608,108.201
24609,107.164
24610,106.646
24611,105.609
24612,104.702
24613,103.536
24614,102.240
24615,101.074
24616,99.908
24617,98.742
24618,97.705
24619,96.798
24620,95.761
24621,95.243
24622,94.595
24623,94.077
24624,93.170
24625,93.040
24626,93.170
24627,92.522
24628,92.910
24629,92.910
24630,92.651
24631,93.040
24632,93.558
24633,93.558
24634,94.206
24635,94.206
24636,94.984
24637,95.113
24638,95.243
24639,95.761
24640,95.761
24641,95.891
24642,96.280
24643,96.539
24644,96.409
24645,96.280
24646,96.280
24647,96.280
24648,96.280
24649,95.761
24650,95.502
24651,95.113
24652,94.984
24653,94.595
24654,94.206
24655,93.170
24656,93.170
24657,92.651
24658,92.522
24659,92.133
24660,91.744
24661,91.485
24662,90.837
24663,90.319
24664,89.671
24665,89.282
24666,89.153
24667,88.764
24668,88.505
24669,88.116
24670,87.857
24671,87.338
24672,87.209
24673,86.950
24674,86.561
24675,86.561
24676,86.043
24677,85.913
24678,85.395
24679,85.654
24680,85.006
24681,84.876
24682,85.006
24683,84.747
24684,84.358
24685,84.358
24686,84.099
24687,83.840
24688,83.840
24689,83.840
24690,83.581
24691,83.321
24692,83.321
24693,82.933
24694,82.803
24695,82.544
24696,82.673
24697,82.285
24698,82.155
24699,81.766
24700,81.637
24701,81.248
24702,80.730
24703,80.989
24704,80.730
24705,80.471
24706,80.341
24707,80.082
24708,79.693
24709,79.304
24710,79.434
24711,79.045
24712,78.656
24713,78.397
24714,78.138
24715,78.138
24716,78.008
24717,77.620
24718,77.620
24719,77.361
24720,77.101
24721,76.972
24722,76.583
24723,76.194
24724,76.583
24725,76.194
24726,76.194
24727,76.065
24728,75.935
24729,75.546
24730,75.417
24731,75.546
24732,75.546
24733,75.158
24734,75.158
24735,75.028
24736,74.899
24737,74.639
24738,74.899
24739,74.639
24740,74.510
24741,74.639
24742,74.639
24743,74.639
24744,74.899
24745,75.417
24746,76.065
24747,77.101
24748,78.527
24749,80.211
24750,82.544
24751,84.617
24752,87.209
24753,90.060
24754,93.170
24755,95.891
24756,99.130
