'Elapsed time','SO2'
'0:54.260',92.644
'0:54.264',92.461
'0:54.268',92.705
'0:54.272',92.705
'0:54.276',92.583
'0:54.280',92.644
'0:54.284',92.705
'0:54.288',92.705
'0:54.292',92.644
'0:54.296',92.705
'0:54.300',92.644
'0:54.304',92.644
'0:54.308',92.644
'0:54.312',92.828
'0:54.316',92.644
'0:54.320',92.522
'0:54.324',92.705
'0:54.328',92.705
'0:54.332',92.644
'0:54.336',92.644
'0:54.340',92.705
'0:54.344',92.583
'0:54.348',92.644
'0:54.352',92.705
'0:54.356',92.705
'0:54.360',92.583
'0:54.364',92.644
'0:54.368',92.705
'0:54.372',92.705
'0:54.376',92.644
'0:54.380',92.705
'0:54.384',92.766
'0:54.388',92.583
'0:54.392',92.705
'0:54.396',92.705
'0:54.400',92.705
'0:54.404',92.522
'0:54.408',92.705
'0:54.412',92.889
'0:54.416',92.644
'0:54.420',92.522
'0:54.424',92.705
'0:54.428',92.766
'0:54.432',92.705
'0:54.436',92.644
'0:54.440',92.705
'0:54.444',92.705
'0:54.448',92.522
'0:54.452',92.644
'0:54.456',92.705
'0:54.460',92.644
'0:54.464',92.583
'0:54.468',92.705
'0:54.472',92.766
'0:54.476',92.644
'0:54.480',92.766
'0:54.484',92.828
'0:54.488',92.828
'0:54.492',92.766
'0:54.496',92.828
'0:54.500',92.705
'0:54.504',92.828
'0:54.508',92.766
'0:54.512',92.950
'0:54.516',92.828
'0:54.520',92.644
'0:54.524',92.828
'0:54.528',92.889
'0:54.532',92.766
'0:54.536',92.828
'0:54.540',92.889
'0:54.544',92.644
'0:54.548',92.705
'0:54.552',92.705
'0:54.556',92.889
'0:54.560',92.644
'0:54.564',92.705
'0:54.568',92.828
'0:54.572',92.889
'0:54.576',92.766
'0:54.580',92.828
'0:54.584',92.889
'0:54.588',92.644
'0:54.592',92.828
'0:54.596',92.889
'0:54.600',92.889
'0:54.604',92.583
'0:54.608',92.766
'0:54.612',92.889
'0:54.616',92.889
'0:54.620',92.644
'0:54.624',92.828
'0:54.628',92.828
'0:54.632',92.705
'0:54.636',92.766
'0:54.640',92.889
'0:54.644',92.889
'0:54.648',92.705
'0:54.652',92.828
'0:54.656',92.828
'0:54.660',92.766
'0:54.664',92.705
'0:54.668',92.828
'0:54.672',92.828
'0:54.676',92.828
'0:54.680',92.828
'0:54.684',92.889
'0:54.688',92.766
'0:54.692',92.828
'0:54.696',93.011
'0:54.700',92.766
'0:54.704',92.766
'0:54.708',92.828
'0:54.712',92.889
'0:54.716',92.766
'0:54.720',92.705
'0:54.724',92.828
'0:54.728',92.889
'0:54.732',92.766
'0:54.736',92.828
'0:54.740',92.889
'0:54.744',92.644
'0:54.748',92.828
'0:54.752',92.889
'0:54.756',92.889
'0:54.760',92.644
'0:54.764',92.766
'0:54.768',92.889
'0:54.772',92.889
'0:54.776',92.644
'0:54.780',92.828
'0:54.784',92.828
'0:54.788',92.705
'0:54.792',92.828
'0:54.796',92.889
'0:54.800',92.828
'0:54.804',92.583
'0:54.808',92.828
'0:54.812',92.889
'0:54.816',92.889
'0:54.820',92.644
'0:54.824',92.828
'0:54.828',92.889
'0:54.832',92.705
'0:54.836',92.705
'0:54.840',92.889
'0:54.844',92.889
'0:54.848',92.644
'0:54.852',92.766
'0:54.856',92.828
'0:54.860',92.828
'0:54.864',92.766
'0:54.868',92.889
'0:54.872',92.766
'0:54.876',92.828
'0:54.880',92.705
'0:54.884',92.889
'0:54.888',92.766
'0:54.892',92.766
'0:54.896',92.950
'0:54.900',92.766
'0:54.904',92.705
'0:54.908',92.828
'0:54.912',92.950
'0:54.916',92.705
'0:54.920',92.705
'0:54.924',92.889
'0:54.928',92.828
'0:54.932',92.705
'0:54.936',92.889
'0:54.940',92.889
'0:54.944',92.766
'0:54.948',92.766
'0:54.952',92.889
'0:54.956',92.889
'0:54.960',92.644
'0:54.964',92.705
'0:54.968',92.828
'0:54.972',92.889
'0:54.976',92.644
'0:54.980',92.889
'0:54.984',92.889
'0:54.988',92.644
'0:54.992',92.644
'0:54.996',92.889
'0:55.000',92.889
'0:55.004',92.644
'0:55.008',92.766
'0:55.012',92.828
'0:55.016',92.828
'0:55.020',92.644
'0:55.024',92.828
'0:55.028',92.828
'0:55.032',92.705
'0:55.036',92.705
'0:55.040',92.889
'0:55.044',92.766
'0:55.048',92.705
'0:55.052',92.889
'0:55.056',92.766
'0:55.060',92.889
'0:55.064',92.766
'0:55.068',92.889
'0:55.072',92.644
'0:55.076',92.828
'0:55.080',92.889
'0:55.084',92.828
'0:55.088',92.705
'0:55.092',92.889
'0:55.096',93.011
'0:55.100',92.644
'0:55.104',92.889
'0:55.108',92.766
'0:55.112',92.889
'0:55.116',92.644
'0:55.120',92.828
'0:55.124',92.889
'0:55.128',92.889
'0:55.132',92.705
'0:55.136',92.889
'0:55.140',92.950
'0:55.144',92.889
'0:55.148',92.889
'0:55.152',93.072
'0:55.156',93.072
'0:55.160',92.889
'0:55.164',93.011
'0:55.168',93.133
'0:55.172',93.072
'0:55.176',92.889
'0:55.180',93.133
'0:55.184',93.133
'0:55.188',93.072
'0:55.192',93.011
'0:55.196',93.133
'0:55.200',93.133
'0:55.204',92.950
'0:55.208',93.133
'0:55.212',93.133
'0:55.216',93.133
'0:55.220',93.011
'0:55.224',93.133
'0:55.228',93.133
'0:55.232',93.072
'0:55.236',93.072
'0:55.240',93.194
'0:55.244',93.072
'0:55.248',92.950
'0:55.252',93.133
'0:55.256',93.133
'0:55.260',93.133
'0:55.264',93.011
'0:55.268',93.133
'0:55.272',92.950
'0:55.276',93.133
'0:55.280',93.133
'0:55.284',93.133
'0:55.288',92.950
'0:55.292',93.133
'0:55.296',93.317
'0:55.300',93.072
'0:55.304',92.950
'0:55.308',93.194
'0:55.312',93.194
'0:55.316',93.011
'0:55.320',93.072
'0:55.324',93.194
'0:55.328',93.133
'0:55.332',92.950
'0:55.336',93.133
'0:55.340',93.194
'0:55.344',93.133
'0:55.348',93.011
'0:55.352',93.194
'0:55.356',93.194
'0:55.360',93.072
'0:55.364',93.133
'0:55.368',93.133
'0:55.372',93.011
'0:55.376',92.950
'0:55.380',93.133
'0:55.384',93.133
'0:55.388',92.950
'0:55.392',92.889
'0:55.396',93.194
'0:55.400',93.194
'0:55.404',93.011
'0:55.408',93.072
'0:55.412',93.133
'0:55.416',93.133
'0:55.420',93.133
'0:55.424',93.256
'0:55.428',93.133
'0:55.432',93.072
'0:55.436',93.133
'0:55.440',93.133
'0:55.444',93.072
'0:55.448',93.011
'0:55.452',93.133
'0:55.456',93.011
'0:55.460',93.133
'0:55.464',93.072
'0:55.468',93.133
'0:55.472',92.889
'0:55.476',93.072
'0:55.480',93.133
'0:55.484',93.133
'0:55.488',92.889
'0:55.492',93.133
'0:55.496',93.256
'0:55.500',93.072
'0:55.504',93.011
'0:55.508',93.133
'0:55.512',93.194
'0:55.516',93.072
'0:55.520',93.133
'0:55.524',93.256
'0:55.528',93.133
'0:55.532',92.889
'0:55.536',93.133
'0:55.540',93.133
'0:55.544',93.133
'0:55.548',92.828
'0:55.552',93.072
'0:55.556',93.133
'0:55.560',93.011
'0:55.564',93.133
'0:55.568',93.072
'0:55.572',93.072
'0:55.576',92.889
'0:55.580',93.133
'0:55.584',93.133
'0:55.588',93.011
'0:55.592',93.072
'0:55.596',93.256
'0:55.600',93.133
'0:55.604',93.011
'0:55.608',93.133
'0:55.612',93.133
'0:55.616',93.194
'0:55.620',93.072
'0:55.624',93.133
'0:55.628',93.011
'0:55.632',92.950
'0:55.636',93.133
'0:55.640',93.194
'0:55.644',92.950
'0:55.648',93.133
'0:55.652',93.194
'0:55.656',93.133
'0:55.660',93.133
'0:55.664',93.133
'0:55.668',93.133
'0:55.672',92.950
'0:55.676',93.133
'0:55.680',93.256
'0:55.684',93.133
'0:55.688',92.889
'0:55.692',93.133
'0:55.696',93.256
'0:55.700',93.194
'0:55.704',93.011
'0:55.708',93.133
'0:55.712',93.194
'0:55.716',92.950
'0:55.720',93.133
'0:55.724',93.133
'0:55.728',93.133
'0:55.732',92.889
'0:55.736',93.133
'0:55.740',93.133
'0:55.744',93.011
'0:55.748',92.950
'0:55.752',93.072
'0:55.756',93.133
'0:55.760',93.011
'0:55.764',93.133
'0:55.768',93.133
'0:55.772',93.133
'0:55.776',93.133
'0:55.780',93.194
'0:55.784',93.133
'0:55.788',93.011
'0:55.792',93.133
'0:55.796',93.256
'0:55.800',93.133
'0:55.804',93.072
'0:55.808',93.194
'0:55.812',93.194
'0:55.816',93.194
'0:55.820',93.256
'0:55.824',93.378
'0:55.828',93.194
'0:55.832',93.133
'0:55.836',93.256
'0:55.840',93.378
'0:55.844',93.194
'0:55.848',93.256
'0:55.852',93.378
'0:55.856',93.256
'0:55.860',93.256
'0:55.864',93.378
'0:55.868',93.378
'0:55.872',93.133
'0:55.876',93.256
'0:55.880',93.439
'0:55.884',93.317
'0:55.888',93.133
'0:55.892',93.256
'0:55.896',93.378
'0:55.900',93.256
'0:55.904',93.133
'0:55.908',93.256
'0:55.912',93.378
'0:55.916',93.133
'0:55.920',93.256
'0:55.924',93.378
'0:55.928',93.317
'0:55.932',93.072
'0:55.936',93.317
'0:55.940',93.317
'0:55.944',93.256
'0:55.948',93.133
'0:55.952',93.317
'0:55.956',93.317
'0:55.960',93.194
'0:55.964',93.194
'0:55.968',93.317
'0:55.972',93.317
'0:55.976',93.256
'0:55.980',93.439
'0:55.984',93.317
'0:55.988',93.133
'0:55.992',93.256
'0:55.996',93.439
'0:56.000',93.256
'0:56.004',93.317
'0:56.008',93.378
'0:56.012',93.317
'0:56.016',93.133
'0:56.020',93.317
'0:56.024',93.439
'0:56.028',93.256
'0:56.032',93.317
'0:56.036',93.378
'0:56.040',93.317
'0:56.044',93.133
'0:56.048',93.317
'0:56.052',93.378
'0:56.056',93.256
'0:56.060',93.194
'0:56.064',93.378
'0:56.068',93.378
'0:56.072',93.194
'0:56.076',93.317
'0:56.080',93.439
'0:56.084',93.378
'0:56.088',93.133
'0:56.092',93.317
'0:56.096',93.439
'0:56.100',93.256
'0:56.104',93.133
'0:56.108',93.317
'0:56.112',93.317
'0:56.116',93.133
'0:56.120',93.194
'0:56.124',93.317
'0:56.128',93.256
'0:56.132',93.133
'0:56.136',93.317
'0:56.140',93.317
'0:56.144',93.317
'0:56.148',93.194
'0:56.152',93.378
'0:56.156',93.256
'0:56.160',93.317
'0:56.164',93.378
'0:56.168',93.378
'0:56.172',93.256
'0:56.176',93.317
'0:56.180',93.500
'0:56.184',93.317
'0:56.188',93.317
'0:56.192',93.378
'0:56.196',93.317
'0:56.200',93.194
'0:56.204',93.378
'0:56.208',93.378
'0:56.212',93.317
'0:56.216',93.133
'0:56.220',93.317
'0:56.224',93.378
'0:56.228',93.256
'0:56.232',93.378
'0:56.236',93.378
'0:56.240',93.378
'0:56.244',93.194
'0:56.248',93.378
'0:56.252',93.378
'0:56.256',93.256
'0:56.260',93.256
'0:56.264',93.500
'0:56.268',93.378
'0:56.272',93.133
'0:56.276',93.317
'0:56.280',93.378
'0:56.284',93.378
'0:56.288',93.133
'0:56.292',93.378
'0:56.296',93.439
'0:56.300',93.256
'0:56.304',93.133
'0:56.308',93.378
'0:56.312',93.378
'0:56.316',93.133
'0:56.320',93.194
'0:56.324',93.378
'0:56.328',93.317
'0:56.332',93.194
'0:56.336',93.378
'0:56.340',93.317
'0:56.344',93.317
'0:56.348',93.256
'0:56.352',93.378
'0:56.356',93.194
'0:56.360',93.317
'0:56.364',93.317
'0:56.368',93.378
'0:56.372',93.194
'0:56.376',93.317
'0:56.380',93.439
'0:56.384',93.317
'0:56.388',93.378
'0:56.392',93.378
'0:56.396',93.439
'0:56.400',93.133
'0:56.404',93.378
'0:56.408',93.378
'0:56.412',93.317
'0:56.416',93.317
'0:56.420',93.378
'0:56.424',93.378
'0:56.428',93.256
'0:56.432',93.317
'0:56.436',93.378
'0:56.440',93.439
'0:56.444',93.194
'0:56.448',93.378
'0:56.452',93.439
'0:56.456',93.317
'0:56.460',93.194
'0:56.464',93.378
'0:56.468',93.378
'0:56.472',93.256
'0:56.476',93.256
'0:56.480',93.623
'0:56.484',93.378
'0:56.488',93.194
'0:56.492',93.439
'0:56.496',93.500
'0:56.500',93.317
'0:56.504',93.256
'0:56.508',93.561
'0:56.512',93.439
'0:56.516',93.378
'0:56.520',93.378
'0:56.524',93.500
'0:56.528',93.378
'0:56.532',93.317
'0:56.536',93.378
'0:56.540',93.378
'0:56.544',93.378
'0:56.548',93.439
'0:56.552',93.561
'0:56.556',93.317
'0:56.560',93.378
'0:56.564',93.378
'0:56.568',93.439
'0:56.572',93.256
'0:56.576',93.439
'0:56.580',93.623
'0:56.584',93.439
'0:56.588',93.378
'0:56.592',93.439
'0:56.596',93.500
'0:56.600',93.194
'0:56.604',93.378
'0:56.608',93.500
'0:56.612',93.378
'0:56.616',93.256
'0:56.620',93.500
'0:56.624',93.623
'0:56.628',93.378
'0:56.632',93.378
'0:56.636',93.500
'0:56.640',93.439
'0:56.644',93.317
'0:56.648',93.500
'0:56.652',93.500
'0:56.656',93.378
'0:56.660',93.317
'0:56.664',93.623
'0:56.668',93.378
'0:56.672',93.317
'0:56.676',93.317
'0:56.680',93.561
'0:56.684',93.378
'0:56.688',93.256
'0:56.692',93.561
'0:56.696',93.500
'0:56.700',93.317
'0:56.704',93.317
'0:56.708',93.500
'0:56.712',93.378
'0:56.716',93.378
'0:56.720',93.378
'0:56.724',93.500
'0:56.728',93.378
'0:56.732',93.317
'0:56.736',93.378
'0:56.740',93.378
'0:56.744',93.500
'0:56.748',93.439
'0:56.752',93.500
'0:56.756',93.256
'0:56.760',93.439
'0:56.764',93.561
'0:56.768',93.378
'0:56.772',93.256
'0:56.776',93.378
'0:56.780',93.623
'0:56.784',93.256
'0:56.788',93.378
'0:56.792',93.439
'0:56.796',93.439
'0:56.800',93.317
'0:56.804',93.500
'0:56.808',93.561
'0:56.812',93.500
'0:56.816',93.194
'0:56.820',93.561
'0:56.824',93.561
'0:56.828',93.378
'0:56.832',93.439
'0:56.836',93.500
'0:56.840',93.378
'0:56.844',93.378
'0:56.848',93.500
'0:56.852',93.500
'0:56.856',93.317
'0:56.860',93.256
'0:56.864',93.561
'0:56.868',93.500
'0:56.872',93.378
'0:56.876',93.378
'0:56.880',93.561
'0:56.884',93.439
'0:56.888',93.378
'0:56.892',93.439
'0:56.896',93.439
'0:56.900',93.378
'0:56.904',93.378
'0:56.908',93.623
'0:56.912',93.378
'0:56.916',93.378
'0:56.920',93.378
'0:56.924',93.561
'0:56.928',93.378
'0:56.932',93.439
'0:56.936',93.439
'0:56.940',93.439
'0:56.944',93.561
'0:56.948',93.500
'0:56.952',93.439
'0:56.956',93.256
'0:56.960',93.500
'0:56.964',93.623
'0:56.968',93.378
'0:56.972',93.194
'0:56.976',93.439
'0:56.980',93.561
'0:56.984',93.378
'0:56.988',93.378
'0:56.992',93.500
'0:56.996',93.500
'0:57.000',93.378
'0:57.004',93.500
'0:57.008',93.623
'0:57.012',93.561
'0:57.016',93.317
'0:57.020',93.439
'0:57.024',93.500
'0:57.028',93.378
'0:57.032',93.317
'0:57.036',93.623
'0:57.040',93.500
'0:57.044',93.317
'0:57.048',93.500
'0:57.052',93.500
'0:57.056',93.378
'0:57.060',93.378
'0:57.064',93.623
'0:57.068',93.439
'0:57.072',93.317
'0:57.076',93.317
'0:57.080',93.623
'0:57.084',93.317
'0:57.088',93.256
'0:57.092',93.439
'0:57.096',93.439
'0:57.100',93.378
'0:57.104',93.378
'0:57.108',93.500
'0:57.112',93.317
'0:57.116',93.378
'0:57.120',93.439
'0:57.124',93.561
'0:57.128',93.317
'0:57.132',93.500
'0:57.136',93.500
'0:57.140',93.439
'0:57.144',93.561
'0:57.148',93.623
'0:57.152',93.623
'0:57.156',93.439
'0:57.160',93.623
'0:57.164',93.745
'0:57.168',93.623
'0:57.172',93.439
'0:57.176',93.623
'0:57.180',93.745
'0:57.184',93.561
'0:57.188',93.500
'0:57.192',93.745
'0:57.196',93.806
'0:57.200',93.561
'0:57.204',93.684
'0:57.208',93.806
'0:57.212',93.623
'0:57.216',93.500
'0:57.220',93.745
'0:57.224',93.684
'0:57.228',93.623
'0:57.232',93.561
'0:57.236',93.745
'0:57.240',93.623
'0:57.244',93.623
'0:57.248',93.745
'0:57.252',93.684
'0:57.256',93.623
'0:57.260',93.500
'0:57.264',93.806
'0:57.268',93.500
'0:57.272',93.500
'0:57.276',93.561
'0:57.280',93.745
'0:57.284',93.500
'0:57.288',93.561
'0:57.292',93.623
'0:57.296',93.684
'0:57.300',93.561
'0:57.304',93.684
'0:57.308',93.684
'0:57.312',93.623
'0:57.316',93.623
'0:57.320',93.684
'0:57.324',93.745
'0:57.328',93.561
'0:57.332',93.684
'0:57.336',93.623
'0:57.340',93.623
'0:57.344',93.623
'0:57.348',93.806
'0:57.352',93.623
'0:57.356',93.439
'0:57.360',93.684
'0:57.364',93.806
'0:57.368',93.561
'0:57.372',93.439
'0:57.376',93.684
'0:57.380',93.745
'0:57.384',93.684
'0:57.388',93.500
'0:57.392',93.867
'0:57.396',93.684
'0:57.400',93.500
'0:57.404',93.623
'0:57.408',93.745
'0:57.412',93.623
'0:57.416',93.500
'0:57.420',93.684
'0:57.424',93.684
'0:57.428',93.561
'0:57.432',93.561
'0:57.436',93.623
'0:57.440',93.623
'0:57.444',93.623
'0:57.448',93.684
'0:57.452',93.561
'0:57.456',93.500
'0:57.460',93.561
'0:57.464',93.867
'0:57.468',93.623
'0:57.472',93.500
'0:57.476',93.561
'0:57.480',93.684
'0:57.484',93.500
'0:57.488',93.623
'0:57.492',93.623
'0:57.496',93.623
'0:57.500',93.623
'0:57.504',93.684
'0:57.508',93.745
'0:57.512',93.623
'0:57.516',93.623
'0:57.520',93.684
'0:57.524',93.684
'0:57.528',93.561
'0:57.532',93.684
'0:57.536',93.684
'0:57.540',93.623
'0:57.544',93.500
'0:57.548',93.806
'0:57.552',93.623
'0:57.556',93.378
'0:57.560',93.684
'0:57.564',93.806
'0:57.568',93.684
'0:57.572',93.500
'0:57.576',93.623
'0:57.580',93.623
'0:57.584',93.500
'0:57.588',93.439
'0:57.592',93.684
'0:57.596',93.623
'0:57.600',93.500
'0:57.604',93.623
'0:57.608',93.806
'0:57.612',93.623
'0:57.616',93.500
'0:57.620',93.684
'0:57.624',93.623
'0:57.628',93.623
'0:57.632',93.561
'0:57.636',93.623
'0:57.640',93.500
'0:57.644',93.623
'0:57.648',93.623
'0:57.652',93.500
'0:57.656',93.500
'0:57.660',93.623
'0:57.664',93.684
'0:57.668',93.500
'0:57.672',93.561
'0:57.676',93.684
'0:57.680',93.745
'0:57.684',93.500
'0:57.688',93.623
'0:57.692',93.684
'0:57.696',93.623
'0:57.700',93.623
'0:57.704',93.684
'0:57.708',93.684
'0:57.712',93.500
'0:57.716',93.623
'0:57.720',93.623
'0:57.724',93.623
'0:57.728',93.500
'0:57.732',93.684
'0:57.736',93.623
'0:57.740',93.500
'0:57.744',93.439
'0:57.748',93.745
'0:57.752',93.623
'0:57.756',93.378
'0:57.760',93.500
'0:57.764',93.867
'0:57.768',93.623
'0:57.772',93.439
'0:57.776',93.684
'0:57.780',93.745
'0:57.784',93.623
'0:57.788',93.623
'0:57.792',93.684
'0:57.796',93.623
'0:57.800',93.561
'0:57.804',93.561
'0:57.808',93.684
'0:57.812',93.623
'0:57.816',93.500
'0:57.820',93.684
'0:57.824',93.623
'0:57.828',93.623
'0:57.832',93.623
'0:57.836',93.684
'0:57.840',93.623
'0:57.844',93.684
'0:57.848',93.806
'0:57.852',93.684
'0:57.856',93.623
'0:57.860',93.745
'0:57.864',93.806
'0:57.868',93.684
'0:57.872',93.684
'0:57.876',93.806
'0:57.880',93.867
'0:57.884',93.623
'0:57.888',93.745
'0:57.892',93.806
'0:57.896',93.745
'0:57.900',93.561
'0:57.904',93.745
'0:57.908',93.806
'0:57.912',93.745
'0:57.916',93.684
'0:57.920',93.806
'0:57.924',93.806
'0:57.928',93.561
'0:57.932',93.867
'0:57.936',93.745
'0:57.940',93.623
'0:57.944',93.561
'0:57.948',93.867
'0:57.952',93.745
'0:57.956',93.623
'0:57.960',93.745
'0:57.964',93.867
'0:57.968',93.806
'0:57.972',93.561
'0:57.976',93.806
'0:57.980',93.745
'0:57.984',93.745
'0:57.988',93.623
'0:57.992',93.806
'0:57.996',93.684
'0:58.000',93.623
'0:58.004',93.684
'0:58.008',93.806
'0:58.012',93.745
'0:58.016',93.684
'0:58.020',93.745
'0:58.024',93.623
'0:58.028',93.623
'0:58.032',93.623
'0:58.036',93.745
'0:58.040',93.561
'0:58.044',93.684
'0:58.048',93.745
'0:58.052',93.684
'0:58.056',93.623
'0:58.060',93.745
'0:58.064',93.806
'0:58.068',93.684
'0:58.072',93.684
'0:58.076',93.806
'0:58.080',93.806
'0:58.084',93.623
'0:58.088',93.806
'0:58.092',93.867
'0:58.096',93.684
'0:58.100',93.561
'0:58.104',93.806
'0:58.108',93.867
'0:58.112',93.684
'0:58.116',93.684
'0:58.120',93.806
'0:58.124',93.684
'0:58.128',93.684
'0:58.132',93.867
'0:58.136',93.745
'0:58.140',93.623
'0:58.144',93.623
'0:58.148',93.867
'0:58.152',93.745
'0:58.156',93.561
'0:58.160',93.623
'0:58.164',93.867
'0:58.168',93.745
'0:58.172',93.623
'0:58.176',93.745
'0:58.180',93.867
'0:58.184',93.623
'0:58.188',93.623
'0:58.192',93.867
'0:58.196',93.623
'0:58.200',93.623
'0:58.204',93.623
'0:58.208',93.745
'0:58.212',93.623
'0:58.216',93.684
'0:58.220',93.623
'0:58.224',93.623
'0:58.228',93.684
'0:58.232',93.745
'0:58.236',93.745
'0:58.240',93.561
'0:58.244',93.684
'0:58.248',93.806
'0:58.252',93.745
'0:58.256',93.623
'0:58.260',93.806
'0:58.264',93.867
'0:58.268',93.745
'0:58.272',93.745
'0:58.276',93.806
'0:58.280',93.684
'0:58.284',93.561
'0:58.288',93.806
'0:58.292',93.867
'0:58.296',93.684
'0:58.300',93.500
'0:58.304',93.806
'0:58.308',93.867
'0:58.312',93.623
'0:58.316',93.684
'0:58.320',93.684
'0:58.324',93.684
'0:58.328',93.623
'0:58.332',93.867
'0:58.336',93.867
'0:58.340',93.623
'0:58.344',93.623
'0:58.348',93.928
'0:58.352',93.684
'0:58.356',93.623
'0:58.360',93.623
'0:58.364',93.867
'0:58.368',93.745
'0:58.372',93.684
'0:58.376',93.806
'0:58.380',93.867
'0:58.384',93.684
'0:58.388',93.623
'0:58.392',93.806
'0:58.396',93.684
'0:58.400',93.623
'0:58.404',93.623
'0:58.408',93.684
'0:58.412',93.623
'0:58.416',93.623
'0:58.420',93.623
'0:58.424',93.623
'0:58.428',93.684
'0:58.432',93.806
'0:58.436',93.623
'0:58.440',93.561
'0:58.444',93.684
'0:58.448',93.867
'0:58.452',93.745
'0:58.456',93.500
'0:58.460',93.867
'0:58.464',93.867
'0:58.468',93.623
'0:58.472',93.684
'0:58.476',93.867
'0:58.480',93.745
'0:58.484',93.623
'0:58.488',93.745
'0:58.492',93.867
'0:58.496',93.684
'0:58.500',93.623
'0:58.504',93.745
'0:58.508',93.867
'0:58.512',93.745
'0:58.516',93.684
'0:58.520',93.928
'0:58.524',93.806
'0:58.528',93.684
'0:58.532',93.928
'0:58.536',93.867
'0:58.540',93.806
'0:58.544',93.745
'0:58.548',93.989
'0:58.552',93.867
'0:58.556',93.745
'0:58.560',93.745
'0:58.564',93.867
'0:58.568',93.745
'0:58.572',93.745
'0:58.576',93.867
'0:58.580',93.745
'0:58.584',93.745
'0:58.588',93.867
'0:58.592',93.867
'0:58.596',93.806
'0:58.600',93.806
'0:58.604',93.806
'0:58.608',93.867
'0:58.612',93.806
'0:58.616',93.867
'0:58.620',93.867
'0:58.624',93.684
'0:58.628',93.867
'0:58.632',93.928
'0:58.636',93.867
'0:58.640',93.623
'0:58.644',93.867
'0:58.648',94.051
'0:58.652',93.867
'0:58.656',93.623
'0:58.660',93.867
'0:58.664',93.928
'0:58.668',93.745
'0:58.672',93.745
'0:58.676',93.989
'0:58.680',93.867
'0:58.684',93.745
'0:58.688',93.867
'0:58.692',93.867
'0:58.696',93.806
'0:58.700',93.684
'0:58.704',93.867
'0:58.708',93.867
'0:58.712',93.684
'0:58.716',93.867
'0:58.720',93.928
'0:58.724',93.806
'0:58.728',93.745
'0:58.732',93.928
'0:58.736',93.867
'0:58.740',93.684
'0:58.744',93.684
'0:58.748',93.867
'0:58.752',93.806
'0:58.756',93.684
'0:58.760',93.745
'0:58.764',93.867
'0:58.768',93.806
'0:58.772',93.745
'0:58.776',93.867
'0:58.780',93.745
'0:58.784',93.806
'0:58.788',93.806
'0:58.792',93.928
'0:58.796',93.745
'0:58.800',93.867
'0:58.804',93.806
'0:58.808',93.867
'0:58.812',93.806
'0:58.816',93.867
'0:58.820',93.867
'0:58.824',93.867
'0:58.828',93.745
'0:58.832',94.051
'0:58.836',93.867
'0:58.840',93.684
'0:58.844',93.867
'0:58.848',94.051
'0:58.852',93.806
'0:58.856',93.684
'0:58.860',93.867
'0:58.864',93.928
'0:58.868',93.806
'0:58.872',93.623
'0:58.876',93.928
'0:58.880',93.867
'0:58.884',93.684
'0:58.888',93.745
'0:58.892',93.928
'0:58.896',93.806
'0:58.900',93.745
'0:58.904',93.989
'0:58.908',93.867
'0:58.912',93.867
'0:58.916',93.806
'0:58.920',93.928
'0:58.924',93.745
'0:58.928',93.806
'0:58.932',93.928
'0:58.936',93.928
'0:58.940',93.745
'0:58.944',93.684
'0:58.948',93.928
'0:58.952',93.806
'0:58.956',93.806
'0:58.960',93.806
'0:58.964',93.867
'0:58.968',93.745
'0:58.972',93.867
'0:58.976',93.867
'0:58.980',93.867
'0:58.984',93.745
'0:58.988',93.806
'0:58.992',93.867
'0:58.996',93.806
'0:59.000',93.867
'0:59.004',93.867
'0:59.008',93.867
'0:59.012',93.745
'0:59.016',93.989
'0:59.020',93.989
'0:59.024',93.806
'0:59.028',93.867
'0:59.032',94.051
'0:59.036',93.867
'0:59.040',93.623
'0:59.044',93.867
'0:59.048',93.989
'0:59.052',93.867
'0:59.056',93.623
'0:59.060',93.928
'0:59.064',93.867
'0:59.068',93.745
'0:59.072',93.623
'0:59.076',93.989
'0:59.080',93.867
'0:59.084',93.684
'0:59.088',93.745
'0:59.092',93.928
'0:59.096',93.867
'0:59.100',93.745
'0:59.104',93.928
'0:59.108',93.867
'0:59.112',93.806
'0:59.116',93.867
'0:59.120',93.867
'0:59.124',93.684
'0:59.128',93.745
'0:59.132',93.867
'0:59.136',93.867
'0:59.140',93.684
'0:59.144',93.867
'0:59.148',93.928
'0:59.152',93.806
'0:59.156',93.806
'0:59.160',93.806
'0:59.164',93.928
'0:59.168',93.867
'0:59.172',93.867
